1,1.2154726553609976
2,1.8840197504581435
3,1.8689854673477744
4,2.229988188408756
5,1.9811783334945707
6,2.9764283138887246
7,2.0784824075200543
8,3.642945765751112
9,1.9132556001247356
10,1.9488564489627758
11,2.407330658724
12,1.7978001547781612
13,2.0678394680214978
14,1.7830959154024717
15,2.411773008403914
16,2.620637559964416
17,2.253163904016348
18,1.8513051145118955
19,1.841100491825364
20,2.3448486971255535
21,2.588856008211201
22,2.2856808347685313
23,2.4301160066735292
24,2.58029369054143
25,1.9828748876410864
26,2.4200225830212956
27,2.650866341251782
28,2.4308275537616697
29,1.8179417694029099
30,2.105183401750342
31,2.6487904713690456
32,2.0725430051950573
33,1.972954650125242
34,2.1306510960224574
35,1.8697740928815298
36,1.594312765990884
37,1.749154496835657
38,1.6292403268918842
39,2.0858446659261705
40,2.8185817620821734
41,1.8902416005710592
42,1.9275972414363878
43,1.858133386948047
44,2.5592217211616646
45,2.796058866163575
46,2.48164411197522
47,1.8277717824901705
48,2.5177466302751896
49,2.1734843048895374
50,2.284563633707749
51,2.4287190020842293
52,2.2074347509609047
53,2.213621886999196
54,2.020636291525265
55,2.0088649357261716
56,1.2831899447647384
57,2.441013245981287
58,2.266582916663291
59,2.099631731441313
60,2.446214731253929
61,2.196783283153725
62,1.6429200600271163
63,1.9194115894981452
64,1.8477050737028569
65,1.9490886634597624
66,2.718164128047971
67,2.4515539453769253
68,2.0817810320652748
69,2.47408736812489
70,2.753962121022759
71,2.6417490737556286
72,1.9145080681835605
73,2.92497150338711
74,2.0949781509307512
75,2.151620127680356
76,2.0233757100440735
77,2.1831339647804575
78,2.0462049513912195
79,1.7690444247258104
80,2.899569827762313
81,2.302963406668194
82,2.5338325893752276
83,2.26920536881532
84,2.2576556097580274
85,2.5628971989724656
86,2.5809088450127473
87,2.8392669930292187
88,2.6127288817339527
89,2.4644023202893472
90,1.9778464919656717
91,2.084096496808839
92,2.440815979302465
93,1.8394443768936943
94,1.9999618384543207
95,1.917607542353782
96,3.1811202901269704
97,2.1527444953304022
98,1.7478732490171827
99,1.9047204891222236
100,2.227357859245785
101,2.5821922946317386
102,2.2413798377166967
103,1.765436243163458
104,2.1795003265899644
105,2.3130821741786423
106,2.4293987660930574
107,2.593336585235655
108,2.4183228232253895
109,2.5013176565055044
110,2.565957369932433
111,3.001732556665494
112,2.0685050765886484
113,2.2509198560660177
114,2.003390713563825
115,2.424465325678595
116,1.8922307294790528
117,2.655653421070838
118,1.577428542382694
119,2.533395575229262
120,2.320614262201237
121,2.123793881513719
122,2.1922085973995347
123,2.0789153106354776
124,2.018247454278126
125,2.1510725326867015
126,1.7382177406999404
127,2.1304193316181945
128,3.0509771365167087
129,2.2781005448069096
130,2.1744090797641094
131,2.1110269223358653
132,1.708778474428262
133,2.0938789555189987
134,2.6222466589545244
135,2.1915170528372223
136,2.3658613742896355
137,2.1774361274049094
138,2.038435219275857
139,2.7157798097277577
140,2.09360366436505
141,1.8962886496171072
142,1.7533660216802816
143,1.9270420030284692
144,2.202668569624689
145,2.528219240062765
146,1.792234384237069
147,2.2485753544418157
148,1.8056891902281829
149,2.64498733255845
150,2.211522635479105
151,1.5895250709315556
152,1.8414089186752487
153,1.9711333263433668
154,2.006068835011907
155,1.7598382735741893
156,2.063852581307329
157,1.5845223975611702
158,2.5940480994113995
159,2.4961541191354777
160,2.1891512102489967
161,2.164630159744335
162,2.472172365765338
163,2.091702349203092
164,1.4141006082647967
165,2.0240110631671464
166,2.350553834882127
167,2.4051565771577166
168,2.9937140359622085
169,2.7740277464287297
170,2.2487057247916105
171,1.8279339540800796
172,2.3776696856871014
173,2.538227930948915
174,2.2830399939882304
175,2.5687614688644165
176,2.5882750382725135
177,3.188938456751695
178,2.005778330408475
179,1.991049658330844
180,2.0225728640183283
181,2.460184145939335
182,2.3092679685691313
183,2.225127876445799
184,1.7188933345145263
185,2.433721186667799
186,2.5687614688644165
187,2.2830399939882304
188,2.2114160861805963
189,1.8279339540800796
190,2.538227930948915


mean,2.2193922759588496
var,0.1365499345896351
pearsonr,-0.16070865286111577
p-value,0.026759009443089104 
SpearmanrResult(correlation=-0.1344211621547229, pvalue=0.06445180233871768) 
KendalltauResult(correlation=-0.09806856028287483, pvalue=0.05847353216759969)
