1,2.0674215718283335
2,1.8130006521620317
3,1.7756821435881989
4,2.1742215042442012
5,1.8117624523041513
6,1.8137277984004356
7,2.710909930313619
8,3.017854000758689
9,1.2857775628022807
10,1.4864694341864038
11,2.6608236439255393
12,2.671900809912927
13,1.933829930174852
14,1.910990041167338
15,2.1602879630851817
16,2.4653487724601746
17,2.1730501966187603
18,2.093155333314371
19,1.5756163515109165
20,2.2507449261648844
21,2.3283102109170386
22,1.8642415661968244
23,2.2918460383033334
24,3.013002241388449
25,1.7587988690763723
26,2.3619828089108523
27,1.9324808923626051
28,1.8786515966963862
29,2.337774436571408
30,1.5317617725859236
31,3.519848616750096
32,1.505072067104777
33,2.102244360369923
34,1.6107133975029342
35,2.3724719608709393
36,2.3447761439966257
37,1.2808257783337922
38,1.6694452244368279
39,2.007401800635762
40,1.8427100494856177
41,1.4928353691199732
42,2.668217363613735
43,1.8370031049179403
44,2.674127524623316
45,2.515597204546225
46,1.867804777174399
47,1.7737146314173344
48,1.9065327082118984
49,1.7102351498382404
50,1.774103893930942
51,1.6413657533725825
52,1.7317376854410895
53,1.5960255313256084
54,1.457580295824755
55,1.881571048726812
56,1.2639774238357404
57,1.5679981893753734
58,1.7488261224466441
59,2.414933775423208
60,1.2900432958215902
61,2.680337903684162
62,2.6471947346800846
63,1.4860911100049066
64,2.495958020754074
65,1.952738724683627
66,1.3620471638868707
67,2.837036480204972
68,1.7923447774098804
69,2.078367009998942
70,2.365133616255889
71,2.5839452303924872
72,1.4416267894779367
73,2.5566750194865335
74,1.8563335000663415
75,1.9809940233097905
76,2.4501828427130192
77,2.20030289865025
78,1.7948640399416718
79,1.6650756710296264
80,2.1381348664681354
81,1.9439562418924936
82,2.261120548719589
83,1.5271644898884915
84,2.130591965809657
85,2.371303519241337
86,1.9239424780640775
87,1.9464377130590265
88,2.3987796991794426
89,1.9343692571749216
90,1.753943342310663
91,1.660443471021381
92,1.7309436141979404
93,1.5866920755225635
94,1.7458489169488303
95,1.801103306637117
96,3.1843888549344683
97,1.7404491604276586
98,1.8024242209771728
99,2.3139012290250207
100,1.9217565126471072
101,2.568520808770643
102,1.7444462425918914
103,2.5962493595618525
104,2.1569964087003655
105,2.0494602939173205
106,2.4579853359172716
107,2.086117661794674
108,2.186615855818104
109,2.8959329244044056
110,2.5786025657283744
111,2.4242372206022083
112,1.6428916695179936
113,1.820031269907588
114,2.0212453302841027
115,2.5543178813590544
116,2.6959357623886717
117,2.502198680895333
118,1.6535599127250862
119,1.9906795892061382
120,2.1076433495073275
121,1.931458749084527
122,2.005177054585573
123,2.8442846738479375
124,1.7357362830920238
125,1.807223700069926
126,1.4812973522121524
127,1.8513707604148522
128,1.9529023040995526
129,1.7818193373493614
130,2.0226360738932954
131,1.9539799208063187
132,1.6982240593268898
133,2.2962796977655273
134,2.1851929796536638
135,2.0285769136843896
136,1.8806210243704413
137,1.8815279353868561
138,2.1253881052615498
139,2.037953125728677
140,1.9637219796221643
141,1.659412183870245
142,1.5953387336158187
143,1.9768160628469786
144,1.8341133179523013
145,2.1120067845229187
146,1.5869632021803
147,2.209630839273302
148,2.377480348775123
149,1.7195376139101768
150,2.2003652124574273
151,1.4656079258775776
152,1.3824976139813998
153,1.78236690489598
154,2.2252737463616086
155,1.6486953442520758
156,1.755365578843282
157,1.5919815210215233
158,2.0164163806541637
159,2.5961422106388454
160,1.746839863833202
161,1.8088489294826786
162,2.3577189261882836
163,1.8893009740538105
164,1.470800928374672
165,1.9015336569617602
166,2.6641478019330407
167,2.342992190409632
168,2.595611054370522
169,2.4503813621315658
170,2.265639074991327
171,1.4586627050624088
172,2.380909183283279
173,1.9259834333952313
174,2.2919812837683367
175,2.641935487847263
176,2.359536279483592
177,1.9564012852509904
178,2.4038053525937357
179,1.7793957484889518
180,1.7337613498310702
181,3.0848702134815085
182,1.8664068041680366
183,1.548432140917953
184,1.5907623568629106
185,2.0900099408717097
186,2.641935487847263
187,2.2919812837683367
188,2.1854150895701423
189,1.4586627050624088
190,1.9259834333952313


mean,2.03848320394027
var,0.1713041256914713
pearsonr,-0.14690106432057878
p-value,0.04312317234884671 
SpearmanrResult(correlation=-0.15561335139559251, pvalue=0.03204050113205869) 
KendalltauResult(correlation=-0.1107379903742639, pvalue=0.03263261834481201)
